trans_amount,account_balance,num_transactions,merchant_risk_score,customer_age,days_since_last_transaction,card_decline_rate,device_trust_score,location_mismatch,previous_fraud_flag
4042.5206940264407,53743.74484705202,14,0.2418932941128891,58,28,0.7378804151687424,0.5145617903482984,0,0
969.5222038552672,8657.25913468341,34,0.6056378893234114,33,24,0.0470583794600188,0.9926255484528702,0,0
3019.729026237277,41049.4984806592,47,0.0870172183027887,32,21,0.759238979656995,0.1497771316809026,0,0
4952.62065858336,23681.441288311747,15,0.7378849848346062,36,5,0.8279764635022515,0.2759488281571876,0,0
4538.756704891204,99491.29148237887,4,0.7077213502675275,66,7,0.2836079234171362,0.7343500353352957,0,0
3170.684744987013,59334.699490686144,27,0.5006035711547075,53,3,0.1390022051990777,0.7089642671237775,0,0
1650.0360813958807,12298.780409601675,1,0.6100074170794857,64,24,0.284600382304681,0.034650709814017,0,0
2348.778867376902,25751.979115278744,15,0.6851343098744841,20,8,0.2892439028196681,0.3616073184253895,1,0
2348.61660355069,67683.68723914692,49,0.2420220799808772,27,17,0.6697544512182478,0.7247869749583861,0,0
465.52051716280647,86840.30092327454,3,0.6236487782902661,53,12,0.6172195829944581,0.2675270302483423,0,0
3806.3173925983183,60812.90580839803,24,0.5782983994203607,73,10,0.8078656456839812,0.0070429146241418,1,0
705.3868096233924,58040.38036407031,5,0.4068048009517235,31,10,0.6057537305209344,0.2858414486634094,0,0
2366.352476558127,23244.002968205998,39,0.140802948892676,34,10,0.3632727963988995,0.579596727412674,0,0
4278.748314214926,20034.2908478216,33,0.17925561190779,62,17,0.4822740000815435,0.90286802343215,0,0
1239.546145863143,43741.38519125644,39,0.4680690542342901,62,1,0.0146471272724867,0.5170062832097087,0,0
2442.281679265073,421.5045340674403,32,0.3714672626243768,62,0,0.3519297707317768,0.590170773649744,0,0
2633.1940096904023,60388.41789298583,28,0.7624469586748684,31,0,0.582533777440736,0.7432944752240767,0,0
2309.286052483302,51954.07311173621,1,0.8956747776187787,65,23,0.5619352535196633,0.703199784775487,0,0
1734.8797437860774,10500.553973478218,32,0.4119580950341019,35,17,0.1246474289928133,0.0851436365560821,0,0
3999.057890556123,65122.6491678147,18,0.0690459063145997,56,6,0.2508734717161105,0.0135136423061825,0,1
3857.126227973259,23143.914190604093,40,0.8111237699334709,45,5,0.5370413147419743,0.076795684286734,0,0
4849.850162288351,98768.03399886504,13,0.2953014775718328,69,19,0.8176233783044862,0.1966672323903072,0,0
4293.4796316966285,43145.66361381442,40,0.2053329387067998,65,7,0.4249535190624304,0.2860899220312606,0,0
2781.604210957111,27335.137673280024,11,0.353789158736436,66,21,0.0166604712442159,0.3549312009680162,0,0
4547.508806373123,62626.54850605721,18,0.3118638579168832,79,21,0.7440285803476767,0.172197479423633,0,0
181.5987203649398,31943.375042913784,21,0.6775422674589532,44,18,0.0730035928996273,0.1027682426497818,1,0
1246.1776376107755,49869.75207366858,14,0.8171281420155851,43,0,0.1928705686896142,0.7645682637594303,0,0
940.7273668952728,50796.026602707534,33,0.2286767796036087,41,27,0.8203240881472009,0.7505441637537376,0,0
397.8958384552743,46403.05497567718,25,0.2483836087432075,76,17,0.9236648375496528,0.9998492444864002,0,0
3582.7014219485136,59075.73427683141,30,0.2783684816626566,31,13,0.0917776064711758,0.4523530384787162,0,0
869.8761572961329,8033.9949619997615,39,0.1153946421789173,43,20,0.0792131500083708,0.7178705805519285,0,0
3104.1630520832823,95961.70676767125,18,0.411191517994586,77,13,0.271142253380588,0.094680990504795,0,0
166.8316365768039,5878.483388683297,7,0.9174858431319902,69,27,0.6740175348839673,0.6301750848870414,0,0
2213.2372018531514,593.5040953475207,12,0.7365352283347926,21,16,0.419136174442055,0.1100737601810571,0,0
4684.282643796305,76126.68745995259,6,0.1185026235981515,70,23,0.6577653832726,0.5782183812232895,0,0
4065.869840614938,86827.41121231279,49,0.008319942227192,19,13,0.8509518994068,0.5328471322832599,0,0
1473.121750773342,4030.419712784114,41,0.7066298698787096,32,20,0.5166275918542753,0.3215330088383408,0,0
1872.8134882359675,81796.75445270882,29,0.1674910890941077,41,5,0.9981999076656176,0.8187468103841916,0,0
108.35558339427712,63665.50626252688,22,0.2564630610167659,45,1,0.7678763636337114,0.3762293783611911,0,0
4087.189634036906,34675.362681124774,42,0.8904095172193285,49,1,0.5138665257132716,0.7181017379560225,0,0
1939.8093780396816,10787.365818813145,30,0.6624340117010681,58,13,0.9677428248337157,0.0693077730382948,0,0
4654.479054761788,82905.44825167269,22,0.2642762631586393,75,7,0.4023070413823719,0.4892792610516031,0,0
1347.6375677061526,87677.41110663724,11,0.7250060762991187,49,21,0.7157359264107953,0.8185932303731079,0,0
3061.1566348188926,68054.7551429145,12,0.7151001612837,21,24,0.5314792462818209,0.1636756637297278,1,0
423.16535294638106,11921.785473246391,10,0.3673907286970704,31,17,0.3058135112836639,0.5211737249135375,0,0
4647.586185746653,13339.214806910655,49,0.5971553059903019,71,18,0.1875044571189803,0.1062457084695605,0,0
4388.585347499994,25887.52992684264,23,0.9803687409421852,36,27,0.4753858553554824,0.0820107412081876,0,0
2599.39934936136,64292.26343356563,29,0.5712604699370973,69,23,0.8931137413224726,0.4380217963503293,1,1
4699.762296831241,21598.667014522027,27,0.8066650530268165,76,28,0.2200900660472724,0.6223759314731742,0,1
3483.188685408116,49210.295219469546,34,0.0014738220863114,70,15,0.0625069415104108,0.7420224518797602,0,0
2258.215235197367,18225.69093479313,9,0.952815017002506,27,27,0.5852968283343113,0.3837724579774092,1,0
213.23672357166097,65067.536066058994,9,0.862640471149179,31,26,0.8115720043515481,0.9608294170801884,0,0
925.1885041686348,92532.306909825,45,0.31562734376335,70,25,0.1373617459686742,0.2230863345289748,0,0
4774.777750509338,97588.93905633122,7,0.703699779629051,79,17,0.9285968815306384,0.2606751577405936,0,0
4470.523989424279,11062.6462478826,47,0.0224258891620551,34,29,0.7224113844635446,0.4991698332626617,0,0
477.4370914621815,43290.24662415593,21,0.4975398521461022,38,0,0.8902366217957709,0.3587557620212738,0,0
696.2295112885063,54172.53120974341,46,0.2888849389091656,61,24,0.5643953803389896,0.5976324398689004,0,0
384.9375308616857,48348.590321326985,37,0.0400591190506944,23,29,0.7745720831743649,0.0434333572356374,0,0
1467.8017961907383,92447.1799181154,4,0.3677859877561529,26,19,0.8456535222773424,0.8183078176753029,0,0
142.29143960269286,90080.11621472472,49,0.5488586650773559,22,27,0.2574789761437248,0.3587270195460987,0,0
1237.3290646386956,20930.20038429785,32,0.5484191629935626,30,12,0.2716641913636555,0.9060190710443632,0,0
2271.9112853926576,65650.56758433905,47,0.9379652314338942,65,26,0.5721719617837697,0.5539699498782749,0,0
2463.1632168329934,25842.520562270245,35,0.1317150285790935,31,28,0.7117779449909495,0.3200567268852909,1,0
3809.9380522701854,51608.043255067096,19,0.6801118854469727,62,10,0.0638797674309028,0.7275364272301427,0,0
4262.385686589515,60201.02083261849,40,0.8379083748518036,73,25,0.7173627530363669,0.1875272229121666,0,0
890.1710626660544,74832.51062501025,4,0.0519893519777074,64,2,0.4991864509333305,0.3594646218539435,0,0
4493.7854007501255,32428.66089303917,25,0.0389299633256674,37,15,0.2315990247638989,0.4868282119412368,0,0
3569.6144335639165,75640.71655663509,4,0.4663097561401701,34,19,0.3922670415235471,0.668670884897893,0,0
2810.7732158717863,51317.58225054921,47,0.1469627095882096,55,18,0.7374099443119462,0.8054960460322443,0,0
3778.134905811359,84002.14415638536,1,0.1792532557392807,74,12,0.8636410524171562,0.1156056106115122,0,0
382.0077119620564,35526.75354831357,39,0.7803761235709804,55,18,0.7825001443802936,0.9528343891705844,1,0
1858.655792928996,56273.45190620319,5,0.8433261677878832,72,20,0.2627209435613028,0.3145641509273652,0,0
2895.6179035709083,32713.48469357479,9,0.9522217856975946,78,7,0.0220858453011797,0.2735420290019369,0,0
751.8270114880337,94313.27619069628,32,0.1966535849529587,58,24,0.2671440698706493,0.6234117313362646,0,0
429.6929625138372,14051.160350155658,29,0.5829260568042631,20,7,0.5153051879943767,0.6669657034871818,0,0
2452.3692737850392,68046.063098854,42,0.1616714362369619,51,10,0.8291506402841399,0.6219807900938741,0,0
3647.745768524527,42834.536060212646,6,0.4840770697102016,66,19,0.3258813426157904,0.1625612059314151,0,0
829.6863316756547,30694.736716582505,17,0.033676403874464,30,3,0.6410248576353547,0.7301301877764249,0,0
4930.145308476126,69293.33262739383,38,0.0926254830513672,24,13,0.0352151735255235,0.9810976245135096,0,0
2652.9563859964724,30166.260337986943,45,0.9184264321454086,40,25,0.3782245152433447,0.5073897650851571,1,0
4052.465839449112,86026.22747920154,4,0.90194019674915,57,25,0.5313568317526952,0.6891814104275167,1,0
1411.0540885798705,86449.38915897974,21,0.3321910331156046,35,26,0.2617511001344824,0.0246699545404871,0,0
1412.0063160652294,69577.17394831723,45,0.9207666084633572,57,23,0.9769655461266226,0.1101422829189664,0,0
940.9845938413188,87758.340176775,28,0.274703815047892,63,25,0.2122856416685913,0.054348098348657,0,0
4150.411600498936,70797.32538061749,36,0.5526622677767482,63,15,0.5254451263621795,0.4070767793789802,0,0
4664.315131936526,95556.81722589798,30,0.9271106288584272,73,22,0.640380746644241,0.3155534744431109,0,0
4600.079525899675,53077.18311159092,35,0.4018871998907301,59,15,0.4995483352046712,0.6273141370102625,0,0
3207.964976568041,99126.4737708486,11,0.1716939077054495,66,12,0.705615304784293,0.1024963291892128,1,0
4091.893681953241,8789.977315149872,42,0.0499790286596787,45,20,0.8784158630449617,0.0631830968602265,1,0
4020.323663726581,9239.535056035713,40,0.0762392179735644,77,11,0.4828512744101048,0.1377340988878086,0,0
4456.804137353375,40473.618132938194,11,0.0811491785362391,23,7,0.341865768798151,0.6495429586036605,0,1
1219.6245647512503,14722.761817008686,1,0.2022541805245349,79,0,0.7069563184934227,0.833191659785454,0,0
987.9544834715346,40252.898269563295,4,0.5179605277125789,49,20,0.8150721006758068,0.2236126197926647,0,0
2209.4061072217582,54548.18919780414,34,0.3855975925133333,56,1,0.8582067909770298,0.2832190838096674,0,0
3124.5030501671786,99633.800328962,41,0.574287575090211,50,3,0.972793701656444,0.8996005947632358,1,0
356.11289136707563,23830.578159895376,3,0.332456157148712,23,20,0.8364155965798566,0.9083472102430096,0,0
1803.8608445865784,60042.05275711844,8,0.816779466505636,65,29,0.0268676540449352,0.0371133199623022,1,0
1565.4382696861608,23372.65152788801,23,0.521296047654139,60,26,0.749379016724156,0.1405919181733655,0,0
3133.04097941404,4106.908222107,2,0.6248740996069989,66,24,0.0247648775761512,0.4532674607550213,0,0
1752.555777317178,87166.5269346224,38,0.3585784615248731,71,16,0.8536545489411119,0.5941363914775513,0,0
2235.568807060199,28290.48876185069,7,0.1707083633124801,49,28,0.4934067004133952,0.4822913239962101,0,0
2496.855185970004,81195.80183020474,30,0.0317437653729886,54,22,0.296537589620262,0.8583694067196584,0,1
1968.3010860389504,45033.48641725012,17,0.3230273457540938,21,19,0.496042726016583,0.2521439558389435,0,0
2596.464965295046,45576.49289327194,39,0.8484253790905247,55,21,0.6617038454813468,0.1340248943189917,0,0
1859.5043138637857,44430.64690852666,20,0.1018931008729367,62,25,0.3940901527745031,0.8494644299285553,0,0
4912.0692983739455,30537.445995894275,34,0.6711574733796887,42,29,0.8957263555151146,0.615451420384406,0,0
3633.195755276081,70935.14589314655,20,0.274071589342191,72,21,0.3258245840194487,0.8192342121024202,0,0
2372.624136195023,46316.0333782577,41,0.8652957589089124,64,23,0.8983552751676653,0.7631500577455612,1,0
3598.039066869385,18529.17768805057,13,0.6727646144124667,52,5,0.3285706327322942,0.8083578224980739,0,0
1400.445856540691,86742.69067588425,48,0.9601356044054472,72,12,0.8529263838545813,0.2771443518733598,0,0
1147.396461084289,65558.67386583827,44,0.4455416387418909,73,4,0.6059261954142473,0.3058948132615199,0,0
2921.125055882941,63703.30124850401,22,0.3419052781054903,45,22,0.8160923529142614,0.3597894133819296,0,0
4848.227292545147,87482.69710115153,49,0.770158211757096,68,12,0.7502607940873155,0.0068407481483635,1,0
823.0427911363341,72553.24027547214,41,0.0121567714773868,52,15,0.1363703274675658,0.1916713188302743,0,0
2712.754731157726,48149.19169962376,8,0.8382304210818006,38,22,0.0249840822818494,0.7794830168845285,0,1
2491.270044403004,67833.81364065045,36,0.0730815620270149,26,13,0.1859615075574177,0.7149528235517771,0,0
70.65082870218355,56744.92447256811,41,0.7327334747861651,40,26,0.8472694099627238,0.4500641704157582,0,0
3775.1689416825648,70707.04396685604,20,0.2874616648972501,41,19,0.5475178840599945,0.9170767794698133,0,0
1850.879061453164,69031.4885929845,48,0.79155820259137,77,15,0.9521439170763514,0.7077532076053982,0,0
2750.6410568835413,24785.61307761363,9,0.3843550385241349,52,17,0.5180771651975611,0.8664510632490415,0,0
1463.233409588229,3491.203260721304,18,0.1992152748940531,50,16,0.6607985296909104,0.5208857827006792,0,0
575.0578487453687,9929.725406368392,7,0.5993021161394377,71,2,0.9296496077013284,0.6583995953770418,0,0
775.2235015492402,15101.88318162246,42,0.9811179078679356,19,18,0.0525743978110031,0.2685049172528353,1,0
2259.6884633066197,17493.522599875025,30,0.6359403268267109,66,5,0.2964448877441531,0.0359657562134128,0,0
64.07988088668881,80586.44827971031,12,0.0920669860824754,52,22,0.6537867511244616,0.1889856599711751,1,0
1244.2670276985564,68143.67361110178,18,0.9137884438732592,40,22,0.2823138342107202,0.5011627314574904,0,0
930.7598865883228,46574.04066714345,49,0.8361177032072488,24,12,0.5473047441146843,0.1944635191823137,1,0
3424.3228022956628,6629.098445814343,26,0.0099238211278356,74,19,0.2318412917147264,0.229393502154382,0,0
880.0884807349073,54044.539433613965,37,0.0291697636452644,52,12,0.2418381954153531,0.3517201113456523,0,0
4642.309627312749,62659.4101309784,22,0.0375710903989073,67,15,0.7251111599333161,0.2067976760441441,0,0
3690.131228067644,79891.547746292,23,0.2770125243259788,30,3,0.8067735696487673,0.6761573334534453,1,0
811.8000525651828,93066.46194292724,48,0.0664633257762721,59,2,0.1037563435358563,0.5415969227984869,0,0
704.9676425903024,97589.78811551436,14,0.2414964852568678,19,2,0.0895660243163106,0.6039204436622274,0,0
2828.557254980456,84215.65543371715,2,0.9753431334790704,49,12,0.9694908994061782,0.2587050703242867,0,0
4928.395766011898,61899.27668369691,20,0.47690010646797,20,14,0.5081417186651943,0.8819755551406074,1,0
2717.796727190808,35127.63042779716,15,0.6015538792998241,45,18,0.3876951548390067,0.5364703911884732,0,0
893.2823165409666,22742.974582476105,4,0.6920736470243689,60,12,0.9358261334028228,0.7021567651969038,0,0
1747.7947804462688,45231.59110584919,38,0.019128966437287,51,12,0.3113819398925843,0.9030278734928116,0,0
2518.574746561471,1202.0233164218566,6,0.844871347755229,38,14,0.8147936675236587,0.8741689214820684,0,0
2628.534593844867,56837.728532207686,43,0.3951309076115032,69,14,0.0460630636819774,0.6839751299151413,0,0
4305.045610449154,40904.4759857628,35,0.8436496640518237,18,23,0.9525167896845986,0.6111415232112462,0,0
3304.384909821479,87191.17830256095,20,0.8389973277180107,33,6,0.8365308907609035,0.6692657958436578,0,0
2788.4382996671675,43087.55890045632,20,0.3039425122550273,75,13,0.4459555450921018,0.9802612078164992,0,0
1821.780659029189,30621.878634736557,4,0.656729484721608,54,2,0.9558431471751636,0.148808714518176,0,0
1450.5817464857923,57230.03989559593,21,0.7959263871435024,70,14,0.512835362435142,0.5597174359283135,0,0
474.582811351437,6828.325086730292,30,0.5771225860383208,40,22,0.4131073977271442,0.1306726304132623,1,0
4358.588345036711,58050.612162997335,41,0.6796203327351078,72,24,0.4400710750664984,0.9061009286804258,0,0
314.7790196757701,99414.52218599465,31,0.2532723835227151,44,5,0.9453716496147778,0.4838499700332233,0,0
1039.6052548449047,6854.495102862269,47,0.2043163833989703,59,18,0.1119345781347892,0.0217000952755416,0,0
1711.92109174079,96302.90118551356,19,0.3978366255021569,43,18,0.9329566255282272,0.7389304553494722,0,0
2661.4596115250583,93627.6033997446,19,0.6945954272532854,42,26,0.1081550145733567,0.7655433696892027,0,0
3945.100084010408,54841.15294847193,47,0.3604268271414861,49,20,0.007391901444293,0.6006066291871826,0,0
2363.1651808652905,78098.08244823714,8,0.3245118001753421,37,9,0.8890121901109594,0.4137328975803298,0,0
3708.1920399573946,10194.476519963604,47,0.187722405692252,54,14,0.9485203275139152,0.7973368056499627,0,0
2788.246836139509,86215.24677903499,21,0.6541327370278737,53,24,0.7505984567441264,0.1736716369543398,0,0
2988.245816095277,84209.16332250168,20,0.3512193873487809,52,1,0.0330119359003272,0.5713330049719286,0,0
4054.6611206013454,89813.2518401037,19,0.2602365979852293,37,20,0.2739887815430181,0.2435283388995363,0,0
3643.6618934559806,13434.649244352784,42,0.2914609134937939,42,19,0.2177288996829335,0.2610283915358481,1,0
3315.98619892637,61624.73249941223,3,0.7729214818761151,18,5,0.2344994776740937,0.5105202612988446,0,0
1904.6651167546615,14973.916228211225,18,0.4186072749183299,73,7,0.011917982978242,0.4747211271282129,0,0
3810.4818804903007,88098.98884397295,2,0.6406151835488874,79,24,0.4781589235558441,0.7173727740629734,0,0
3752.302747291897,81613.09920296486,40,0.622630533598658,29,17,0.6215187240340485,0.6719761379270511,0,0
92.7732663500022,98120.4991849396,37,0.848042089601484,44,13,0.6191680442430584,0.2691897394733052,0,0
1528.1687923680931,18139.47697822062,36,0.6448326040223138,40,20,0.2768699694920122,0.5456686649686348,0,0
2097.032751090188,71840.4953150268,4,0.4910957293831651,39,24,0.6288728969881755,0.4836908231467939,0,0
2738.0842939229656,87022.87750270289,37,0.1255502147626533,59,10,0.1080289574915792,0.3417488423259273,1,1
4684.780399230543,83186.53466320976,11,0.2632473465180112,71,22,0.6603882523958254,0.9326396937999292,0,0
1377.535551229158,5949.237831473522,34,0.4896244620502448,31,2,0.9477960660144572,0.4564134397124243,1,0
141.5712027412875,855.5312103163978,18,0.4096710533759926,39,2,0.5425733269659556,0.8887524837502724,1,1
885.1026803310134,59862.70687696751,37,0.825710951560667,51,28,0.2604031087879084,0.1895555085369404,0,0
3150.69920429496,81801.63819588466,1,0.2002820178676259,46,1,0.3018093696626936,0.0100104105591364,1,1
478.96987980593633,1076.1076571764474,39,0.5837727805141116,25,11,0.0537819641773779,0.964928601501826,0,0
630.2431451928682,98369.52463381502,19,0.2646350269253573,22,27,0.1064117629028446,0.1256156131562359,0,0
3298.0304701316554,50885.21863693637,13,0.7982931972091867,19,23,0.6809532914035762,0.169422402093247,0,0
1227.5083204616271,63888.74217164215,22,0.1861358977533479,75,17,0.5020081977391821,0.4298446697431554,1,0
1006.372172970215,86218.06083383241,6,0.2675926767279715,61,15,0.5707614809590734,0.5132605045704423,1,0
2099.664919211445,99834.91638815567,23,0.9271237818644492,62,16,0.7156207169717858,0.4309413365183269,0,0
4111.0816958588775,70497.608197391,35,0.9575810150838172,41,24,0.9062335194351386,0.1949967375210197,0,0
3328.5330059858147,22139.134075850005,12,0.1828377798688171,61,15,0.4407390410842635,0.7243863559980446,0,0
4707.909395794861,73337.99093928657,21,0.0683532003099586,64,21,0.0697194258337294,0.5541876510047912,0,0
3159.381743726342,40992.4672308728,30,0.0711582851734328,60,7,0.3140438069184325,0.2894363680300219,0,0
497.3838488918555,72504.20047572326,42,0.5951316749056815,31,12,0.7227846006215212,0.3658992986178075,0,0
1784.806855160096,58818.1591501336,43,0.1751231401303532,48,14,0.3433009691957409,0.3590007680792637,0,1
365.23135581654265,24798.384332877387,4,0.6714791486672069,34,25,0.0496614914597188,0.7731676917469589,0,0
4816.480471808651,78260.30985742153,39,0.4589405165968203,62,23,0.4428293703843241,0.0616745836209574,0,0
1492.6373609596433,36287.32062106361,37,0.2205042634356471,34,26,0.6022563023772572,0.3880584742609569,0,0
344.71162216825314,28662.088244992097,2,0.8973658657909319,19,7,0.3157434024840371,0.6963624325330305,0,0
326.24110265911105,44007.21769442772,18,0.8218309465853593,68,5,0.7181679475605137,0.4403742230252107,0,0
3321.0514863633857,43264.48060612518,14,0.211231831472931,67,29,0.4885424664402571,0.4996832302829042,0,0
1701.7586573330163,4669.629177870033,28,0.5640740288335178,18,21,0.5757858627744116,0.000747708370531,0,0
1033.6468060052157,91900.7607105915,42,0.8473879305713737,29,19,0.8994125221673253,0.7502718294717717,0,1
2009.8076737678768,98468.50697849836,39,0.0710348890440021,77,3,0.1706011246216443,0.8814103323232501,0,0
4070.837148337674,34190.65797985302,47,0.0640063466086209,49,12,0.2422571575847674,0.9550631871262364,0,0
2385.4915069735075,2717.051182353273,24,0.8740717733051852,36,17,0.7768937482048727,0.3057561275123747,0,1
1130.77806647051,97999.03590294918,34,0.5831908042770976,58,24,0.8237463879508005,0.7297705115736812,0,0
1298.6394976118022,54715.0715301356,30,0.0577321592251172,72,20,0.2014063092133522,0.9616127584332832,0,0
2836.3591550815167,33517.67774531902,33,0.2182075345521722,45,14,0.3223248244694249,0.7959650896006075,0,0
3171.3132566968648,33578.373540488275,3,0.4988956645359419,37,3,0.5311094963375276,0.9454948605595002,1,0
1304.5229328221494,32760.468472174103,34,0.0569787269973682,53,28,0.1025291982278013,0.5201348477846849,1,0
733.0254117352032,69777.39902076144,18,0.7573102071344389,42,27,0.5036886093282389,0.1727567562462099,0,0
771.1698241421641,73777.08510995479,35,0.167357032236781,28,24,0.7222160986736462,0.4113302903312368,0,0
2955.251027676745,13621.872819540784,48,0.4299852141210597,25,24,0.7537201765621296,0.2077904647047538,0,0
3972.185694458777,80173.55747711066,27,0.0403508268596997,19,15,0.7153641152288897,0.0495935082200861,1,0
814.4942233974821,22521.6131264824,22,0.9579341210567704,49,10,0.1718765121359242,0.3994322790308544,1,0
4865.322668214703,39819.68035648315,3,0.3315646990671937,22,8,0.5831278234528693,0.306442336550243,0,1
3849.769736627765,60664.668481322646,21,0.6323913243283874,36,18,0.1854088503740543,0.892058860209694,0,0
2547.767748911867,92782.45309120178,26,0.8901411373960146,43,7,0.7179326909401018,0.0617623862901997,0,0
3950.194532544824,50772.75738797041,6,0.8660956336116915,76,5,0.2900440281779866,0.4535728096151747,0,0
3764.348901894023,93394.1142510377,23,0.2710962537640657,21,14,0.8481814982799472,0.9146945603370572,0,0
593.3212231347367,53577.48213211391,15,0.7481839120488464,19,9,0.483549850790369,0.9994678942025802,0,0
388.5580072622329,69544.94094935463,44,0.4157751035233219,35,22,0.3292306153413945,0.5088852551742458,0,0
3472.802737890829,3938.792261336267,46,0.7073970000329277,50,27,0.2258396322233919,0.7537682020450523,1,0
410.3663908515946,86818.8633417343,41,0.8030020719578371,69,12,0.8518459258388879,0.5035135112979966,0,0
2701.317787159097,13038.540636152136,49,0.4596648704026612,75,13,0.8364209229856395,0.1436213780688162,0,0
4475.188478633968,79898.44525378918,21,0.2655828329586061,60,21,0.0811642244637145,0.226277334143807,1,0
1205.4138344281923,83717.63150353084,40,0.9773079079915036,62,17,0.7059562365800072,0.3452645520570531,0,0
4134.022755877631,73666.56130505749,28,0.0769794670649662,24,20,0.3932614850992152,0.6833263626277299,0,0
64.86918500581758,51775.17873851678,15,0.661667259629189,32,19,0.2028532387278652,0.2267342268983614,1,0
3320.8738278491983,44645.68036703716,5,0.2824787439770266,38,26,0.8123261802470616,0.4565088553415329,0,0
3233.12703424469,39758.45355572092,18,0.7087656552291542,46,0,0.2367153058448697,0.7758722895441267,1,0
4805.740884172581,61332.6642912031,45,0.8860934353132082,44,16,0.6669354175572171,0.7145623460931563,0,0
1249.960807674184,9898.449820346035,45,0.312777989210354,63,4,0.8662270305786768,0.2303950715145644,1,0
3009.563908598612,25041.834085032675,31,0.2157406791764541,69,25,0.5300624550517324,0.4578049325592066,0,0
4628.586879404814,18601.03722996005,7,0.1562065686866219,44,22,0.4492681584656367,0.8411073089388701,0,0
1530.0227081751198,34053.50888042981,21,0.5309376784120938,62,19,0.876192478269556,0.1246150631891247,0,1
2126.867826142412,86903.60794942395,20,0.723447817850001,78,5,0.7192344190441468,0.4036258952698971,0,0
2690.161643674553,30382.52275893833,37,0.3505205342861618,27,13,0.0240412373664378,0.4141315145790983,0,0
1591.4408057298256,12606.060641034788,35,0.2261253312496719,78,6,0.0410681727904054,0.8581389250266543,1,0
3190.775208476051,54175.50389657694,14,0.8616909037873453,18,8,0.6141331761875181,0.3234428551001967,0,0
1925.617194652325,2017.3084546233629,11,0.0672559139673678,36,12,0.9378257999850672,0.2524017149421512,0,0
3920.428533578304,16884.619353711856,21,0.8908555349831467,52,7,0.5027501916096123,0.8635568029983097,0,0
2427.769696103197,95766.76592208748,8,0.4850946599795401,63,25,0.4722484989451585,0.084370896438505,0,0
3329.3341312740386,52751.442244774,41,0.2433966832185304,26,15,0.4051080545878567,0.7844056656084001,0,0
4279.9253758503655,40209.2821545427,20,0.1549253111434426,54,15,0.4636220743434498,0.7190194431628911,0,0
709.0192360302549,31105.15969646502,47,0.7418963269587151,62,29,0.4802942587913558,0.6237437260875957,0,1
206.1675778070837,88019.90084738968,10,0.7927581135728128,21,9,0.986687611617024,0.5039130253806,0,0
1086.9469272092474,10546.327249406586,14,0.6972093819096368,51,4,0.93672455585349,0.7137062586767072,0,0
3162.867688727298,53163.8358473031,34,0.2508930456911025,54,13,0.8685570282494608,0.5832761971390966,0,0
4542.246770973602,70865.46137383197,46,0.5214596387214719,31,22,0.1158230822367942,0.44967697718372,0,0
2315.408960184222,6758.538852012927,3,0.2116358985698612,59,13,0.909743686712684,0.9704385488840974,0,0
110.15527691085458,54041.71731502791,26,0.9680658120507588,53,25,0.3929093356048933,0.1257059065121156,0,0
1223.429233087276,99181.8141398014,36,0.3426451465225215,63,18,0.8250353191428,0.437646302657602,0,0
2605.615870548847,95145.19388644503,30,0.6769407829968374,62,4,0.5361553862527361,0.1692030516772518,0,0
3267.203078180855,1032.22882072662,32,0.2105069396653429,41,5,0.0970182182370894,0.9125993455913904,0,0
4752.553305542028,38916.95431690754,12,0.584448909757426,75,15,0.1869314294414469,0.3895160259454087,0,0
2518.368325912019,65879.3382823767,47,0.9078987937796194,48,8,0.7347085702650257,0.0288011805465187,0,0
3051.726026559685,79762.85955853212,9,0.7925951162883833,29,21,0.969615938904338,0.6267705194172218,0,0
4692.318879536979,14310.711931850898,34,0.8149397285405392,40,19,0.1389689918866246,0.8859221144434251,1,0
4176.301881628503,56192.31033715642,44,0.3282331056783394,56,9,0.6318801592468851,0.0711107082134367,0,0
1890.952702830289,41471.56227763981,48,0.3252906183617478,47,4,0.9864874015717296,0.6178666544120367,0,0
2858.1837402978704,44775.53379643308,9,0.008363681876857,20,23,0.8826154575172458,0.4467836765082115,0,0
1879.3169469860916,98766.19141723216,8,0.250467898792499,30,22,0.4872120069219139,0.1169830463852575,1,0
2921.0101378348263,65818.7459298433,37,0.0137455540113452,46,17,0.2090370373859222,0.6656505006259598,0,0
3692.105614311885,33755.88959793357,14,0.970257109726057,64,11,0.7387435096159303,0.296895674268043,0,0
4087.938779004067,68819.78365785125,16,0.39245818622948,37,21,0.4713082745741211,0.9117278483416328,0,0
559.159103393107,80970.65586501532,8,0.1657497798201559,57,20,0.9807938054145848,0.2437082119043426,0,0
4491.290904309161,84666.78243515878,34,0.4650095175264276,26,15,0.4448393593405295,0.7436025175606177,0,0
2522.052181565736,23447.83698285226,19,0.419271661166022,77,7,0.5684319543305033,0.163616488742555,0,0
1511.3827659856806,56616.62320317953,37,0.6223432646172461,64,25,0.9508186599164314,0.2487970637531479,0,0
839.7540100928362,63654.11873435245,27,0.3745482433795812,57,22,0.2837979430415491,0.4289189594937103,0,0
4486.58019716336,96890.89774304058,27,0.2403989128935069,19,16,0.3603940400541112,0.6187469824576063,0,0
3455.070194860533,54047.190268990606,29,0.0181240410457297,30,18,0.7919930334057097,0.5656035277480433,0,0
3981.005420486144,49938.92652979047,14,0.5444969591038651,56,25,0.680672373225737,0.9408762674947088,0,0
