customer_id,transaction_id,trans_time_stamp,current_balance,days_since,is_Auto & Transport,is_Education,is_Entertainment,is_Food & Dining,is_Health & Fitness,is_Pets,is_Taxes,is_Travel,is_Uncategorized,is_Utilities,is_disputed
1019,8474,2024-09-02 14:51:28.412415,18053.82,355,0,0,0,0,0,0,1,0,0,0,0
1078,8639,2024-04-11 14:51:28.412415,36950.64,211,0,0,0,0,0,0,0,0,0,1,0
1004,5892,2023-12-28 14:51:28.412415,37491.18,106,0,0,0,0,0,0,0,0,0,1,0
1064,3954,2024-05-01 14:51:28.412415,39866.22,231,0,1,0,0,0,0,0,0,0,0,0
1019,8360,2024-02-25 14:51:28.412415,7075.27,165,0,1,0,0,0,0,0,0,0,0,0
1057,5091,2024-04-07 14:51:28.412415,9566.28,30207,0,0,0,0,0,0,0,0,1,0,1
1043,5236,2024-01-05 14:51:28.412415,36456.72,114,0,0,0,0,0,0,1,0,0,0,0
1033,2125,2024-05-22 14:51:28.412415,22322.26,252,0,1,0,0,0,0,0,0,0,0,0
1008,3308,2024-04-15 14:51:28.412415,7887.18,215,0,0,0,1,0,0,0,0,0,0,0
1099,2359,2024-03-07 14:51:28.412415,37246.31,176,0,0,0,0,0,0,0,1,0,0,0
1006,7556,2024-03-29 14:51:28.412415,18951.51,198,0,0,0,0,1,0,0,0,0,0,0
1069,9542,2023-11-25 14:51:28.412415,35054.15,73,0,0,0,0,0,0,0,0,1,0,0
1031,396,2024-07-25 14:51:28.412415,15446.02,316,0,0,0,0,0,0,1,0,0,0,0
1065,1441,2024-03-28 14:51:28.412415,44593.76,197,0,0,0,0,0,0,0,1,0,0,0
1016,5762,2024-01-09 14:51:28.412415,48990.05,118,0,0,1,0,0,0,0,0,0,0,0
1081,923,2024-02-21 14:51:28.412415,1479.68,161,0,0,0,0,0,0,0,1,0,0,0
1005,2602,2023-10-05 14:51:28.412415,32561.48,22,0,0,1,0,0,0,0,0,0,0,0
1093,1536,2024-04-04 14:51:28.412415,2387.6,204,0,0,0,0,0,0,0,0,0,1,0
1013,5626,2024-02-27 14:51:28.412415,47384.87,167,0,0,0,0,0,0,0,0,0,1,0
1047,3582,2024-02-03 14:51:28.412415,7848.92,143,0,0,0,0,0,0,0,0,0,1,0
1070,679,2023-11-17 14:51:28.412415,34115.27,30065,0,0,0,0,0,0,0,0,1,0,1
1052,8962,2024-04-02 14:51:28.412415,24392.08,202,0,1,0,0,0,0,0,0,0,0,0
1085,2732,2023-12-09 14:51:28.412415,35252.22,87,0,0,0,0,0,0,1,0,0,0,0
1011,9235,2024-07-16 14:51:28.412415,20574.84,307,0,1,0,0,0,0,0,0,0,0,0
1081,3284,2024-03-24 14:51:28.412415,10740.7,193,0,0,0,0,1,0,0,0,0,0,0
1034,321,2024-02-02 14:51:28.412415,49404.33,142,0,1,0,0,0,0,0,0,0,0,0
1001,8746,2023-10-14 14:51:28.412415,10265.93,31,0,0,0,0,1,0,0,0,0,0,0
1091,6892,2023-10-17 14:51:28.412415,38978.9,34,0,0,0,0,0,0,0,1,0,0,0
1076,3804,2024-03-17 14:51:28.412415,6922.69,186,0,0,0,0,1,0,0,0,0,0,0
1056,5734,2024-01-01 14:51:28.412415,30798.96,30110,0,0,0,0,0,0,1,0,0,0,1
1086,5022,2023-11-06 14:51:28.412415,44843.96,54,0,0,0,0,0,0,0,0,0,1,0
1059,2114,2023-12-06 14:51:28.412415,28617.73,84,0,1,0,0,0,0,0,0,0,0,0
1053,7067,2023-11-10 14:51:28.412415,14723.38,58,1,0,0,0,0,0,0,0,0,0,0
1023,416,2024-07-04 14:51:28.412415,33789.24,295,0,0,0,1,0,0,0,0,0,0,0
1048,8643,2024-05-20 14:51:28.412415,18462.72,250,0,0,0,0,0,0,0,1,0,0,0
1023,598,2023-11-15 14:51:28.412415,27448.73,30063,0,0,0,0,0,0,1,0,0,0,1
1032,550,2024-07-09 14:51:28.412415,36241.57,300,0,0,0,0,0,0,0,0,0,1,0
1095,6626,2024-08-06 14:51:28.412415,35828.62,30328,0,0,0,0,0,0,0,0,1,0,1
1095,5249,2024-03-15 14:51:28.412415,43851.54,184,0,0,0,0,1,0,0,0,0,0,0
1037,2773,2024-01-18 14:51:28.412415,28491.42,127,0,0,0,0,0,1,0,0,0,0,0
1088,5703,2024-01-09 14:51:28.412415,5885.15,118,0,0,0,0,0,1,0,0,0,0,0
1075,2168,2023-09-13 14:51:28.412415,5216.75,30000,0,0,0,0,0,0,0,0,1,0,1
1037,1098,2024-03-10 14:51:28.412415,17883.85,30179,0,0,0,0,0,0,0,1,0,0,1
1040,8922,2024-02-10 14:51:28.412415,4800.87,150,0,1,0,0,0,0,0,0,0,0,0
1065,3969,2023-11-08 14:51:28.412415,45637.91,56,0,0,0,0,0,0,1,0,0,0,0
1018,3266,2024-08-05 14:51:28.412415,9961.32,327,0,0,1,0,0,0,0,0,0,0,0
1079,6383,2024-08-28 14:51:28.412415,426.07,350,0,0,0,0,0,0,0,0,0,1,0
1085,3844,2024-01-11 14:51:28.412415,44050.48,120,0,1,0,0,0,0,0,0,0,0,0
1037,1145,2024-07-25 14:51:28.412415,49589.9,30316,0,0,0,0,0,0,0,0,1,0,1
1032,9359,2024-07-11 14:51:28.412415,10951.75,30302,0,0,0,0,0,0,1,0,0,0,1
1053,4735,2023-10-12 14:51:28.412415,23205.54,29,0,0,0,0,0,0,0,1,0,0,0
1061,1047,2024-02-25 14:51:28.412415,34791.16,30165,0,0,0,0,0,0,0,0,1,0,1
1043,717,2024-08-04 14:51:28.412415,3474.34,326,1,0,0,0,0,0,0,0,0,0,0
1033,8016,2023-10-07 14:51:28.412415,724.43,24,0,0,0,1,0,0,0,0,0,0,0
1061,9977,2024-02-17 14:51:28.412415,45642.06,157,0,0,0,0,0,0,0,1,0,0,0
1087,5479,2024-08-06 14:51:28.412415,31071.55,328,0,0,1,0,0,0,0,0,0,0,0
1055,7335,2023-10-24 14:51:28.412415,21780.4,41,0,0,0,0,1,0,0,0,0,0,0
1042,8735,2024-01-20 14:51:28.412415,13197.92,129,0,0,0,0,0,0,0,0,0,1,0
1074,7227,2024-04-20 14:51:28.412415,7628.72,220,0,1,0,0,0,0,0,0,0,0,0
1077,2859,2023-09-27 14:51:28.412415,16757.66,14,0,0,0,1,0,0,0,0,0,0,0
1051,7730,2024-06-19 14:51:28.412415,1199.47,280,0,0,0,0,0,0,0,0,0,1,0
1069,7539,2023-10-15 14:51:28.412415,45667.81,32,0,0,0,0,0,0,0,0,1,0,0
1053,6361,2024-05-31 14:51:28.412415,17632.25,30261,0,0,0,0,0,0,0,0,1,0,1
1013,5426,2024-07-10 14:51:28.412415,31632.18,301,0,0,0,0,0,1,0,0,0,0,0
1093,7237,2024-08-07 14:51:28.412415,29538.4,329,0,0,0,0,0,1,0,0,0,0,0
1037,1343,2023-10-18 14:51:28.412415,1949.57,35,0,0,0,0,0,0,0,1,0,0,0
1039,7668,2024-07-12 14:51:28.412415,18326.34,303,0,0,0,1,0,0,0,0,0,0,0
1006,7833,2024-01-26 14:51:28.412415,44900.99,135,0,0,0,0,0,1,0,0,0,0,0
1002,3681,2023-12-31 14:51:28.412415,6438.08,30109,0,0,0,0,0,0,0,0,1,0,1
1055,1643,2023-09-24 14:51:28.412415,48614.68,11,0,0,0,0,0,0,0,0,0,1,0
1050,1322,2024-03-16 14:51:28.412415,1717.17,185,1,0,0,0,0,0,0,0,0,0,0
1065,8851,2024-05-16 14:51:28.412415,44001.82,246,1,0,0,0,0,0,0,0,0,0,0
1090,2867,2024-05-28 14:51:28.412415,41806.74,258,0,0,0,0,0,0,0,1,0,0,0
1079,2709,2024-01-30 14:51:28.412415,14291.91,139,0,0,0,0,0,0,0,0,0,1,0
1097,7060,2024-03-24 14:51:28.412415,6242.12,193,1,0,0,0,0,0,0,0,0,0,0
1004,2837,2024-07-15 14:51:28.412415,40533.6,306,0,0,0,0,0,0,0,0,0,1,0
1019,7154,2024-08-26 14:51:28.412415,25378.53,348,0,0,0,0,0,0,0,1,0,0,0
1037,6446,2024-01-10 14:51:28.412415,32659.18,30119,0,0,0,0,0,0,0,0,1,0,1
1064,7383,2024-08-06 14:51:28.412415,37375.84,328,0,0,0,0,0,0,0,1,0,0,0
1049,7267,2023-10-27 14:51:28.412415,37511.6,44,0,0,0,0,0,1,0,0,0,0,0
1016,8564,2023-10-23 14:51:28.412415,12491.16,40,0,0,0,1,0,0,0,0,0,0,0
1049,7291,2024-07-19 14:51:28.412415,25517.95,310,0,0,0,0,0,1,0,0,0,0,0
1089,8029,2024-07-09 14:51:28.412415,49552.41,300,0,1,0,0,0,0,0,0,0,0,0
1079,6435,2024-05-16 14:51:28.412415,42268.11,246,0,0,1,0,0,0,0,0,0,0,0
1085,3242,2024-04-21 14:51:28.412415,22609.41,221,0,0,0,1,0,0,0,0,0,0,0
1004,9375,2024-02-21 14:51:28.412415,11614.92,161,0,1,0,0,0,0,0,0,0,0,0
1096,6994,2024-07-25 14:51:28.412415,653.68,316,1,0,0,0,0,0,0,0,0,0,0
1085,4162,2023-10-16 14:51:28.412415,27833.38,30033,0,0,0,0,0,0,0,1,0,0,1
1078,6044,2024-01-28 14:51:28.412415,15416.17,137,0,0,0,0,0,0,0,1,0,0,0
1083,4322,2024-05-26 14:51:28.412415,10103.53,256,0,0,0,0,1,0,0,0,0,0,0
1041,1004,2024-04-18 14:51:28.412415,39274.57,218,0,0,0,0,0,1,0,0,0,0,0
1044,5676,2024-08-05 14:51:28.412415,28067.22,327,0,1,0,0,0,0,0,0,0,0,0
1040,1273,2023-09-27 14:51:28.412415,7212.66,14,1,0,0,0,0,0,0,0,0,0,0
1096,5059,2023-11-11 14:51:28.412415,2043.7,59,0,0,0,0,0,1,0,0,0,0,0
1064,5756,2024-02-22 14:51:28.412415,31982.25,162,0,1,0,0,0,0,0,0,0,0,0
1070,5084,2023-11-19 14:51:28.412415,48233.13,30067,0,0,0,0,0,0,0,0,1,0,1
1012,5588,2024-03-25 14:51:28.412415,37499.17,194,0,0,0,0,0,0,0,0,0,1,0
1056,6379,2024-07-30 14:51:28.412415,20215.84,321,0,0,1,0,0,0,0,0,0,0,0
1079,4998,2024-06-26 14:51:28.412415,44578.66,287,0,1,0,0,0,0,0,0,0,0,0
1040,9101,2023-12-14 14:51:28.412415,19120.12,30092,0,0,0,0,0,0,1,0,0,0,1
1087,1382,2023-09-30 14:51:28.412415,5103.09,17,0,0,0,0,1,0,0,0,0,0,0
1015,2391,2024-07-17 14:51:28.412415,14565.37,308,0,0,0,0,0,0,1,0,0,0,0
1042,898,2024-01-11 14:51:28.412415,19625.22,120,0,0,0,0,0,0,0,0,0,1,0
1037,244,2024-01-15 14:51:28.412415,15690.94,124,1,0,0,0,0,0,0,0,0,0,0
1085,1466,2023-10-14 14:51:28.412415,46822.82,31,0,1,0,0,0,0,0,0,0,0,0
1006,9928,2024-06-23 14:51:28.412415,28508.99,284,0,1,0,0,0,0,0,0,0,0,0
1015,2563,2023-11-10 14:51:28.412415,24028.91,58,0,0,0,1,0,0,0,0,0,0,0
1036,4235,2023-12-15 14:51:28.412415,18191.36,93,0,1,0,0,0,0,0,0,0,0,0
1064,7474,2024-03-06 14:51:28.412415,18248.93,175,0,0,0,0,0,0,1,0,0,0,0
1056,6299,2023-12-01 14:51:28.412415,49350.44,30079,0,0,0,0,0,0,0,0,1,0,1
1059,6079,2023-11-30 14:51:28.412415,11896.82,78,0,0,0,0,0,0,1,0,0,0,0
1066,7424,2023-09-23 14:51:28.412415,23815.26,10,0,0,0,0,0,0,0,0,0,1,0
1021,2541,2023-10-31 14:51:28.412415,18752.06,48,0,0,0,0,0,1,0,0,0,0,0
1004,122,2024-06-27 14:51:28.412415,11041.25,288,0,0,0,0,0,1,0,0,0,0,0
1045,7707,2023-12-24 14:51:28.412415,27939.76,30102,0,0,0,0,0,0,1,0,0,0,1
1025,7705,2023-12-16 14:51:28.412415,40012.83,94,0,0,0,0,0,1,0,0,0,0,0
1041,7955,2024-06-27 14:51:28.412415,7927.35,288,0,0,1,0,0,0,0,0,0,0,0
1024,4856,2024-03-19 14:51:28.412415,31319.39,188,0,0,0,0,0,1,0,0,0,0,0
1097,3202,2023-11-09 14:51:28.412415,1479.14,30057,0,0,0,0,0,0,0,0,1,0,1
1000,7922,2024-06-15 14:51:28.412415,20781.11,30276,0,0,0,0,0,0,0,0,1,0,1
1050,3788,2024-01-14 14:51:28.412415,2972.1,123,1,0,0,0,0,0,0,0,0,0,0
1014,6062,2024-04-22 14:51:28.412415,39071.73,30222,0,0,0,0,0,0,0,0,1,0,1
1017,2487,2024-08-31 14:51:28.412415,49385.79,353,0,0,0,0,0,1,0,0,0,0,0
1069,248,2024-01-27 14:51:28.412415,13400.59,136,0,0,0,0,0,0,1,0,0,0,0
1063,6594,2024-08-05 14:51:28.412415,31202.19,327,0,0,0,0,1,0,0,0,0,0,0
1093,6912,2024-07-29 14:51:28.412415,5265.23,320,0,0,0,0,0,1,0,0,0,0,0
1035,421,2023-11-19 14:51:28.412415,19353.84,67,0,0,0,0,0,0,0,0,0,1,0
1009,1478,2023-12-17 14:51:28.412415,22919.96,95,1,0,0,0,0,0,0,0,0,0,0
1020,3234,2023-12-15 14:51:28.412415,35494.13,93,0,1,0,0,0,0,0,0,0,0,0
1028,9317,2024-02-27 14:51:28.412415,30863.88,167,0,0,0,0,0,1,0,0,0,0,0
1021,5137,2023-12-08 14:51:28.412415,2850.88,86,0,0,0,0,0,0,0,0,0,1,0
1042,9638,2024-07-10 14:51:28.412415,16116.03,301,0,0,1,0,0,0,0,0,0,0,0
1006,4834,2024-04-05 14:51:28.412415,47710.84,205,0,0,1,0,0,0,0,0,0,0,0
1024,2372,2023-10-19 14:51:28.412415,16157.06,36,0,0,0,0,0,0,0,1,0,0,0
1029,8949,2024-04-24 14:51:28.412415,36356.49,224,0,0,0,0,0,0,0,0,0,1,0
1090,8830,2024-01-29 14:51:28.412415,9394.88,138,0,0,0,0,0,1,0,0,0,0,0
1017,9219,2023-12-17 14:51:28.412415,16065.77,30095,0,0,0,0,0,0,0,0,1,0,1
1047,1968,2024-02-05 14:51:28.412415,1664.89,145,0,0,0,0,0,1,0,0,0,0,0
1026,7697,2024-05-03 14:51:28.412415,49938.96,30233,0,0,0,0,0,0,0,0,1,0,1
1008,4168,2023-12-18 14:51:28.412415,37026.05,96,1,0,0,0,0,0,0,0,0,0,0
1062,1345,2024-07-08 14:51:28.412415,47459.19,299,0,0,1,0,0,0,0,0,0,0,0
1095,6315,2024-03-22 14:51:28.412415,1700.83,191,0,1,0,0,0,0,0,0,0,0,0
1011,5747,2024-04-18 14:51:28.412415,49961.14,218,0,0,0,0,0,0,0,0,0,1,0
1036,6615,2024-02-15 14:51:28.412415,30261.76,155,0,1,0,0,0,0,0,0,0,0,0
1053,8861,2023-12-02 14:51:28.412415,14925.17,80,0,0,0,0,0,0,0,0,0,1,0
1096,4803,2024-08-25 14:51:28.412415,6893.91,30347,0,0,0,0,0,0,0,1,0,0,1
1086,5209,2023-09-23 14:51:28.412415,33174.93,10,0,0,1,0,0,0,0,0,0,0,0
1027,6953,2024-07-31 14:51:28.412415,3087.49,322,0,0,0,0,0,0,0,0,0,1,0
1021,8470,2024-01-29 14:51:28.412415,1855.43,138,0,0,0,0,1,0,0,0,0,0,0
1024,415,2024-09-07 14:51:28.412415,17158.82,30360,0,0,0,0,0,0,0,0,1,0,1
1039,8063,2024-08-13 14:51:28.412415,4518.68,335,0,0,0,0,1,0,0,0,0,0,0
1047,3283,2024-05-30 14:51:28.412415,43530.04,260,0,0,0,1,0,0,0,0,0,0,0
1075,5012,2024-01-19 14:51:28.412415,8883.41,128,0,0,0,1,0,0,0,0,0,0,0
1092,4429,2024-08-18 14:51:28.412415,22830.34,340,0,0,0,1,0,0,0,0,0,0,0
1019,4784,2024-08-24 14:51:28.412415,22229.05,346,0,0,0,0,0,0,0,0,0,1,0
1027,2195,2023-11-26 14:51:28.412415,31269.86,74,1,0,0,0,0,0,0,0,0,0,0
1018,686,2024-04-03 14:51:28.412415,44146.31,203,0,0,0,0,0,0,0,0,0,1,0
1009,2878,2024-04-23 14:51:28.412415,42147.03,223,0,0,0,0,0,1,0,0,0,0,0
1053,4180,2023-11-05 14:51:28.412415,1549.05,53,1,0,0,0,0,0,0,0,0,0,0
1001,7658,2024-09-10 14:51:28.412415,13137.64,30363,0,0,0,0,0,0,1,0,0,0,1
1071,838,2024-06-27 14:51:28.412415,27672.24,288,1,0,0,0,0,0,0,0,0,0,0
1078,5142,2023-12-28 14:51:28.412415,4824.1,106,0,0,0,0,0,0,1,0,0,0,0
1027,5792,2024-05-30 14:51:28.412415,15459.63,260,0,0,0,0,1,0,0,0,0,0,0
1080,5977,2024-06-04 14:51:28.412415,33657.04,265,0,0,0,1,0,0,0,0,0,0,0
1053,7739,2024-01-09 14:51:28.412415,6582.03,118,0,0,1,0,0,0,0,0,0,0,0
1060,7926,2023-10-06 14:51:28.412415,16561.33,23,0,0,0,0,0,1,0,0,0,0,0
1033,1460,2024-01-22 14:51:28.412415,20034.72,131,0,1,0,0,0,0,0,0,0,0,0
1043,2422,2024-07-15 14:51:28.412415,20334.01,30306,0,0,0,0,0,0,0,0,1,0,1
1079,1551,2023-10-06 14:51:28.412415,10514.76,23,0,0,0,1,0,0,0,0,0,0,0
1018,3081,2024-03-16 14:51:28.412415,6782.51,185,0,0,0,0,0,0,1,0,0,0,0
1016,1999,2024-01-21 14:51:28.412415,23759.45,130,0,1,0,0,0,0,0,0,0,0,0
1087,1973,2023-10-23 14:51:28.412415,43602.67,40,0,0,0,0,0,0,0,0,0,1,0
1098,9495,2023-09-15 14:51:28.412415,36266.7,2,0,0,0,1,0,0,0,0,0,0,0
1012,1891,2023-09-28 14:51:28.412415,31649.43,15,0,1,0,0,0,0,0,0,0,0,0
1037,9606,2024-03-14 14:51:28.412415,38020.84,183,1,0,0,0,0,0,0,0,0,0,0
1044,9377,2024-05-25 14:51:28.412415,37092.47,255,0,0,1,0,0,0,0,0,0,0,0
1061,4671,2023-11-24 14:51:28.412415,48483.09,72,0,0,0,0,0,0,1,0,0,0,0
1017,4936,2024-05-03 14:51:28.412415,3176.17,30233,0,0,0,0,0,0,0,0,1,0,1
1091,4865,2023-10-16 14:51:28.412415,32493.8,30033,0,0,0,0,0,0,0,1,0,0,1
1081,7683,2024-08-27 14:51:28.412415,4288.64,30349,0,0,0,0,0,0,0,0,1,0,1
1009,2182,2024-04-05 14:51:28.412415,15118.45,205,0,0,0,0,0,1,0,0,0,0,0
1080,4403,2024-05-06 14:51:28.412415,4016.85,236,0,1,0,0,0,0,0,0,0,0,0
1063,7816,2024-06-16 14:51:28.412415,37495.01,277,0,1,0,0,0,0,0,0,0,0,0
1084,5945,2024-01-30 14:51:28.412415,28190.96,139,0,0,0,1,0,0,0,0,0,0,0
1091,9190,2024-07-26 14:51:28.412415,18483.3,317,0,0,0,0,0,0,0,1,0,0,0
1024,1463,2023-09-24 14:51:28.412415,14997.16,11,1,0,0,0,0,0,0,0,0,0,0
1008,9023,2024-08-15 14:51:28.412415,35295.91,337,0,0,0,0,0,0,1,0,0,0,0
1066,5252,2024-03-31 14:51:28.412415,45018.89,200,0,0,0,1,0,0,0,0,0,0,0
1055,9479,2024-05-12 14:51:28.412415,19281.8,242,0,0,1,0,0,0,0,0,0,0,0
1094,5325,2024-05-10 14:51:28.412415,32965.71,240,1,0,0,0,0,0,0,0,0,0,0
1024,8734,2023-12-10 14:51:28.412415,46199.47,88,1,0,0,0,0,0,0,0,0,0,0
1066,6650,2024-09-01 14:51:28.412415,17957.97,354,0,0,0,0,0,1,0,0,0,0,0
1046,1548,2023-12-05 14:51:28.412415,16846.41,83,0,0,0,0,0,0,0,0,0,1,0
1046,3900,2024-08-09 14:51:28.412415,25509.61,331,0,1,0,0,0,0,0,0,0,0,0
1062,7615,2024-09-02 14:51:28.412415,22922.55,355,0,0,0,0,0,0,0,0,0,1,0
1050,4569,2024-08-17 14:51:28.412415,38308.63,339,0,1,0,0,0,0,0,0,0,0,0
1041,5009,2024-03-21 14:51:28.412415,12141.48,190,0,1,0,0,0,0,0,0,0,0,0
1082,4970,2024-04-15 14:51:28.412415,5941.87,215,0,0,0,0,0,0,1,0,0,0,0
1029,352,2024-02-23 14:51:28.412415,46023.1,163,0,0,0,1,0,0,0,0,0,0,0
1024,7325,2024-02-11 14:51:28.412415,46841.27,151,0,0,0,1,0,0,0,0,0,0,0
1091,9532,2024-06-17 14:51:28.412415,34938.85,278,1,0,0,0,0,0,0,0,0,0,0
1032,7998,2024-09-09 14:51:28.412415,10429.67,362,0,0,1,0,0,0,0,0,0,0,0
1050,4911,2024-05-28 14:51:28.412415,18049.96,258,0,0,0,0,0,1,0,0,0,0,0
1033,7208,2024-05-19 14:51:28.412415,34752.39,30249,0,0,0,0,0,0,0,1,0,0,1
1093,2184,2024-04-21 14:51:28.412415,8247.33,221,0,0,1,0,0,0,0,0,0,0,0
1008,8451,2024-07-01 14:51:28.412415,26991.07,292,0,0,0,0,1,0,0,0,0,0,0
1016,8400,2024-06-23 14:51:28.412415,12060.54,284,0,0,0,0,0,0,1,0,0,0,0
1038,4916,2023-11-08 14:51:28.412415,709.51,56,0,0,0,0,0,1,0,0,0,0,0
1065,8256,2023-12-26 14:51:28.412415,47000.47,30104,0,0,0,0,0,0,0,0,1,0,1
1051,7601,2023-09-17 14:51:28.412415,41926.86,4,0,1,0,0,0,0,0,0,0,0,0
1056,4709,2024-07-19 14:51:28.412415,46302.14,310,0,0,1,0,0,0,0,0,0,0,0
1089,933,2024-01-07 14:51:28.412415,27323.34,116,0,1,0,0,0,0,0,0,0,0,0
1002,1533,2024-01-08 14:51:28.412415,49150.76,117,0,1,0,0,0,0,0,0,0,0,0
1018,9785,2024-08-09 14:51:28.412415,22953.16,331,1,0,0,0,0,0,0,0,0,0,0
1006,2403,2023-11-04 14:51:28.412415,14363.29,52,0,0,0,0,0,1,0,0,0,0,0
1028,5118,2023-12-21 14:51:28.412415,21714.8,30099,0,0,0,0,0,0,0,1,0,0,1
1085,5902,2024-02-09 14:51:28.412415,45651.73,30149,0,0,0,0,0,0,0,1,0,0,1
1002,3075,2023-11-19 14:51:28.412415,49176.19,67,0,1,0,0,0,0,0,0,0,0,0
1007,4008,2024-04-08 14:51:28.412415,8178.29,208,0,0,0,0,1,0,0,0,0,0,0
1046,3346,2024-01-25 14:51:28.412415,31468.13,30134,0,0,0,0,0,0,0,1,0,0,1
1039,1139,2023-10-12 14:51:28.412415,22817.41,29,0,0,0,1,0,0,0,0,0,0,0
1046,1221,2024-07-10 14:51:28.412415,49022.96,30301,0,0,0,0,0,0,0,0,1,0,1
1050,871,2023-12-09 14:51:28.412415,15870.81,30087,0,0,0,0,0,0,0,0,1,0,1
1039,1115,2023-10-08 14:51:28.412415,39339.61,25,0,1,0,0,0,0,0,0,0,0,0
1097,1504,2024-07-15 14:51:28.412415,26508.74,306,0,0,0,0,0,0,1,0,0,0,0
1079,1780,2024-01-14 14:51:28.412415,41186.49,123,0,1,0,0,0,0,0,0,0,0,0
1003,3319,2024-06-23 14:51:28.412415,41909.6,284,0,0,0,0,0,1,0,0,0,0,0
1045,4345,2024-05-17 14:51:28.412415,38864.47,247,0,0,0,0,0,1,0,0,0,0,0
1031,6467,2024-03-26 14:51:28.412415,38027.15,195,0,0,0,0,1,0,0,0,0,0,0
1083,2568,2024-04-21 14:51:28.412415,29203.6,221,0,0,0,0,0,1,0,0,0,0,0
1077,7230,2024-01-19 14:51:28.412415,14856.54,128,0,0,0,0,0,0,0,1,0,0,0
1087,7049,2024-01-09 14:51:28.412415,44841.37,118,0,0,0,0,1,0,0,0,0,0,0
1062,3229,2024-04-30 14:51:28.412415,46369.37,230,0,0,0,0,0,0,0,0,1,0,0
1082,9791,2024-05-11 14:51:28.412415,3888.25,30241,0,0,0,0,0,0,1,0,0,0,1
1025,4493,2024-02-08 14:51:28.412415,12687.44,148,1,0,0,0,0,0,0,0,0,0,0
1036,2211,2023-12-28 14:51:28.412415,10742.3,106,0,0,0,0,0,0,1,0,0,0,0
1058,5199,2023-11-10 14:51:28.412415,28071.08,58,0,1,0,0,0,0,0,0,0,0,0
1063,2842,2023-10-15 14:51:28.412415,8427.98,32,0,0,0,0,0,0,0,0,0,1,0
1055,7444,2024-01-30 14:51:28.412415,26403.22,139,0,0,0,0,0,0,1,0,0,0,0
1061,3703,2024-01-22 14:51:28.412415,24288.06,30131,0,0,0,0,0,0,0,0,1,0,1
1041,3794,2024-05-23 14:51:28.412415,28274.31,253,1,0,0,0,0,0,0,0,0,0,0
1032,270,2024-07-27 14:51:28.412415,24502.01,318,0,0,0,0,0,1,0,0,0,0,0
1000,1114,2023-10-22 14:51:28.412415,27923.6,39,1,0,0,0,0,0,0,0,0,0,0
1049,7298,2024-01-08 14:51:28.412415,41183.63,117,0,0,0,0,0,0,1,0,0,0,0
1077,1131,2023-09-14 14:51:28.412415,39502.77,1,0,0,0,1,0,0,0,0,0,0,0
1014,4609,2024-09-04 14:51:28.412415,4239.9,357,0,0,0,0,0,1,0,0,0,0,0
1061,1658,2024-03-18 14:51:28.412415,17091.77,187,0,0,0,0,0,1,0,0,0,0,0
1086,4530,2024-06-26 14:51:28.412415,28694.29,287,0,0,0,0,0,0,0,1,0,0,0
1074,2310,2024-02-28 14:51:28.412415,10414.07,168,0,1,0,0,0,0,0,0,0,0,0
1003,2398,2024-01-14 14:51:28.412415,3762.4,123,0,0,0,0,0,0,1,0,0,0,0
1036,1072,2024-04-26 14:51:28.412415,48547.01,30226,0,0,0,0,0,0,0,0,1,0,1
1033,2256,2024-05-25 14:51:28.412415,44577.5,30255,0,0,0,0,0,0,0,0,1,0,1
1011,3569,2024-08-21 14:51:28.412415,2481.54,30343,0,0,0,0,0,0,0,1,0,0,1
1094,87,2023-09-18 14:51:28.412415,28026.58,5,0,0,0,1,0,0,0,0,0,0,0
1089,4001,2024-02-04 14:51:28.412415,2016.8,144,0,0,0,0,0,1,0,0,0,0,0
1043,7927,2024-07-28 14:51:28.412415,3524.7,319,0,0,0,0,0,1,0,0,0,0,0
1054,8345,2023-10-17 14:51:28.412415,39779.86,34,0,0,0,0,0,0,0,0,0,1,0
1060,3568,2024-03-18 14:51:28.412415,10910.65,187,0,0,0,0,0,0,1,0,0,0,0
1016,8523,2023-09-17 14:51:28.412415,11305.73,30004,0,0,0,0,0,0,0,1,0,0,1
1003,3099,2024-08-24 14:51:28.412415,232.04,346,0,0,0,0,1,0,0,0,0,0,0
1013,329,2023-11-01 14:51:28.412415,18606.01,49,0,0,0,0,0,0,0,0,0,1,0
1086,92,2023-10-24 14:51:28.412415,45589.82,41,0,0,0,0,0,0,0,0,0,1,0
1040,2059,2023-10-26 14:51:28.412415,25108.0,30043,0,0,0,0,0,0,0,1,0,0,1
1092,3535,2024-08-21 14:51:28.412415,24470.08,30343,0,0,0,0,0,0,0,1,0,0,1
1012,2671,2024-06-16 14:51:28.412415,528.34,277,0,0,0,0,0,0,1,0,0,0,0
1027,182,2023-11-13 14:51:28.412415,7167.51,61,1,0,0,0,0,0,0,0,0,0,0
1048,5448,2024-04-11 14:51:28.412415,23674.85,211,0,0,0,0,0,0,1,0,0,0,0
1040,4761,2024-02-21 14:51:28.412415,41791.66,161,0,0,0,0,0,1,0,0,0,0,0
1033,9861,2024-05-14 14:51:28.412415,9925.45,244,0,0,0,0,0,1,0,0,0,0,0
1002,8547,2024-04-07 14:51:28.412415,49635.06,207,0,0,0,0,0,0,0,0,0,1,0
1087,4986,2024-04-29 14:51:28.412415,39945.12,229,0,0,0,0,0,1,0,0,0,0,0
1078,7793,2024-09-06 14:51:28.412415,46563.88,359,0,0,0,0,0,0,1,0,0,0,0
