customer_id,transaction_id,transaction_type,trans_time_stamp,current_balance,is_disputed,days_since
1045,6717,Health & Fitness,2024-01-16 14:51:28.412415,36331.85,False,125
1050,3610,Utilities,2024-07-03 14:51:28.412415,46639.9,False,294
1049,917,Education,2023-10-05 14:51:28.412415,27127.66,False,22
1011,3872,Health & Fitness,2024-02-19 14:51:28.412415,28062.69,False,159
1050,828,Health & Fitness,2023-09-20 14:51:28.412415,20293.98,False,7
1016,9225,Auto & Transport,2024-03-10 14:51:28.412415,44558.85,False,179
1061,3495,Taxes,2024-08-04 14:51:28.412415,16206.06,False,326
1040,123,Taxes,2024-05-06 14:51:28.412415,7697.87,False,236
1008,3472,Travel,2024-05-03 14:51:28.412415,44349.31,False,233
1051,8644,Education,2024-08-21 14:51:28.412415,17215.69,False,343
1097,3193,Auto & Transport,2024-05-02 14:51:28.412415,8164.58,False,232
1002,1076,Utilities,2024-03-12 14:51:28.412415,39544.45,False,181
1080,9685,Taxes,2024-08-29 14:51:28.412415,31218.8,True,30351
1091,9063,Utilities,2023-12-05 14:51:28.412415,44618.05,False,83
1018,6295,Auto & Transport,2023-12-21 14:51:28.412415,8278.06,False,99
1070,6465,Auto & Transport,2024-02-21 14:51:28.412415,46406.99,False,161
1083,1964,Education,2024-04-09 14:51:28.412415,13482.39,False,209
1032,2019,Entertainment,2024-03-23 14:51:28.412415,30395.45,False,192
1066,8513,Uncategorized,2024-04-29 14:51:28.412415,27438.69,False,229
1079,3130,Pets,2023-12-24 14:51:28.412415,34753.6,False,102
1018,8701,Auto & Transport,2024-08-20 14:51:28.412415,13291.03,False,342
1096,2503,Auto & Transport,2024-04-05 14:51:28.412415,30326.28,False,205
1093,9361,Travel,2024-03-09 14:51:28.412415,35432.72,False,178
1051,448,Taxes,2023-10-25 14:51:28.412415,32366.02,False,42
1010,5237,Pets,2024-08-06 14:51:28.412415,31802.15,False,328
1046,1339,Auto & Transport,2023-11-27 14:51:28.412415,19167.58,False,75
1014,3282,Utilities,2024-01-16 14:51:28.412415,29496.16,False,125
1067,9274,Education,2024-03-05 14:51:28.412415,39998.53,False,174
1038,5048,Pets,2024-07-28 14:51:28.412415,25190.6,False,319
1026,9333,Uncategorized,2023-11-02 14:51:28.412415,21485.57,True,30050
1096,4919,Entertainment,2024-04-29 14:51:28.412415,48872.76,False,229
1098,4185,Taxes,2024-01-24 14:51:28.412415,35811.14,False,133
1071,5650,Education,2023-10-29 14:51:28.412415,25320.57,False,46
1058,5431,Auto & Transport,2024-01-12 14:51:28.412415,19395.02,False,121
1016,3852,Taxes,2023-10-05 14:51:28.412415,37259.96,False,22
1074,1880,Health & Fitness,2024-07-27 14:51:28.412415,13581.84,False,318
1056,9082,Uncategorized,2023-09-25 14:51:28.412415,48712.74,True,30012
1078,1664,Travel,2024-02-26 14:51:28.412415,49379.29,False,166
1080,7537,Education,2023-12-29 14:51:28.412415,8452.67,False,107
1049,5773,Pets,2024-03-17 14:51:28.412415,19817.17,False,186
1080,7415,Health & Fitness,2024-06-29 14:51:28.412415,40673.12,False,290
1071,5777,Taxes,2024-07-04 14:51:28.412415,37947.99,False,295
1040,6111,Pets,2024-06-02 14:51:28.412415,4009.61,False,263
1079,5113,Auto & Transport,2024-03-18 14:51:28.412415,17670.73,False,187
1072,2210,Health & Fitness,2023-10-12 14:51:28.412415,20752.27,False,29
1068,3775,Education,2024-03-30 14:51:28.412415,29492.1,False,199
1086,8188,Health & Fitness,2024-03-28 14:51:28.412415,38010.53,False,197
1078,7696,Education,2024-02-04 14:51:28.412415,46079.16,False,144
1065,896,Taxes,2023-11-28 14:51:28.412415,17218.34,False,76
1036,4921,Auto & Transport,2024-08-06 14:51:28.412415,29027.47,False,328
1080,5620,Taxes,2024-01-13 14:51:28.412415,10107.13,False,122
1089,8202,Utilities,2024-01-28 14:51:28.412415,34286.66,False,137
1032,7762,Food & Dining,2023-11-09 14:51:28.412415,14327.85,False,57
1072,5186,Pets,2023-12-14 14:51:28.412415,42922.55,False,92
1000,8881,Pets,2024-03-11 14:51:28.412415,27165.3,False,180
1090,8311,Food & Dining,2023-10-18 14:51:28.412415,29640.59,False,35
1090,2269,Food & Dining,2024-08-02 14:51:28.412415,30971.08,False,324
1086,8316,Entertainment,2024-04-22 14:51:28.412415,40003.35,False,222
1092,574,Education,2023-11-28 14:51:28.412415,33574.83,False,76
1045,8850,Pets,2024-05-04 14:51:28.412415,17844.38,False,234
1000,5815,Utilities,2024-02-18 14:51:28.412415,26570.76,False,158
1050,1164,Food & Dining,2023-10-01 14:51:28.412415,36963.26,False,18
1083,3682,Utilities,2023-10-12 14:51:28.412415,13264.73,False,29
1074,9796,Entertainment,2024-07-19 14:51:28.412415,42960.63,False,310
1020,7851,Food & Dining,2023-09-13 14:51:28.412415,45535.71,False,0
1040,2781,Travel,2024-05-17 14:51:28.412415,33288.62,False,247
1058,6888,Health & Fitness,2023-10-14 14:51:28.412415,508.67,False,31
1019,8474,Taxes,2024-09-02 14:51:28.412415,18053.82,False,355
1078,8639,Utilities,2024-04-11 14:51:28.412415,36950.64,False,211
1004,5892,Utilities,2023-12-28 14:51:28.412415,37491.18,False,106
1064,3954,Education,2024-05-01 14:51:28.412415,39866.22,False,231
1019,8360,Education,2024-02-25 14:51:28.412415,7075.27,False,165
1057,5091,Uncategorized,2024-04-07 14:51:28.412415,9566.28,True,30207
1043,5236,Taxes,2024-01-05 14:51:28.412415,36456.72,False,114
1033,2125,Education,2024-05-22 14:51:28.412415,22322.26,False,252
1008,3308,Food & Dining,2024-04-15 14:51:28.412415,7887.18,False,215
1099,2359,Travel,2024-03-07 14:51:28.412415,37246.31,False,176
1006,7556,Health & Fitness,2024-03-29 14:51:28.412415,18951.51,False,198
1069,9542,Uncategorized,2023-11-25 14:51:28.412415,35054.15,False,73
1031,396,Taxes,2024-07-25 14:51:28.412415,15446.02,False,316
1065,1441,Travel,2024-03-28 14:51:28.412415,44593.76,False,197
1016,5762,Entertainment,2024-01-09 14:51:28.412415,48990.05,False,118
1081,923,Travel,2024-02-21 14:51:28.412415,1479.68,False,161
1005,2602,Entertainment,2023-10-05 14:51:28.412415,32561.48,False,22
1093,1536,Utilities,2024-04-04 14:51:28.412415,2387.6,False,204
1013,5626,Utilities,2024-02-27 14:51:28.412415,47384.87,False,167
1047,3582,Utilities,2024-02-03 14:51:28.412415,7848.92,False,143
1070,679,Uncategorized,2023-11-17 14:51:28.412415,34115.27,True,30065
1052,8962,Education,2024-04-02 14:51:28.412415,24392.08,False,202
1085,2732,Taxes,2023-12-09 14:51:28.412415,35252.22,False,87
1011,9235,Education,2024-07-16 14:51:28.412415,20574.84,False,307
1081,3284,Health & Fitness,2024-03-24 14:51:28.412415,10740.7,False,193
1034,321,Education,2024-02-02 14:51:28.412415,49404.33,False,142
1001,8746,Health & Fitness,2023-10-14 14:51:28.412415,10265.93,False,31
1091,6892,Travel,2023-10-17 14:51:28.412415,38978.9,False,34
1076,3804,Health & Fitness,2024-03-17 14:51:28.412415,6922.69,False,186
1056,5734,Taxes,2024-01-01 14:51:28.412415,30798.96,True,30110
1086,5022,Utilities,2023-11-06 14:51:28.412415,44843.96,False,54
1059,2114,Education,2023-12-06 14:51:28.412415,28617.73,False,84
1053,7067,Auto & Transport,2023-11-10 14:51:28.412415,14723.38,False,58
1023,416,Food & Dining,2024-07-04 14:51:28.412415,33789.24,False,295
1048,8643,Travel,2024-05-20 14:51:28.412415,18462.72,False,250
1023,598,Taxes,2023-11-15 14:51:28.412415,27448.73,True,30063
1032,550,Utilities,2024-07-09 14:51:28.412415,36241.57,False,300
1095,6626,Uncategorized,2024-08-06 14:51:28.412415,35828.62,True,30328
1095,5249,Health & Fitness,2024-03-15 14:51:28.412415,43851.54,False,184
1037,2773,Pets,2024-01-18 14:51:28.412415,28491.42,False,127
1088,5703,Pets,2024-01-09 14:51:28.412415,5885.15,False,118
1075,2168,Uncategorized,2023-09-13 14:51:28.412415,5216.75,True,30000
1037,1098,Travel,2024-03-10 14:51:28.412415,17883.85,True,30179
1040,8922,Education,2024-02-10 14:51:28.412415,4800.87,False,150
1065,3969,Taxes,2023-11-08 14:51:28.412415,45637.91,False,56
1018,3266,Entertainment,2024-08-05 14:51:28.412415,9961.32,False,327
1079,6383,Utilities,2024-08-28 14:51:28.412415,426.07,False,350
1085,3844,Education,2024-01-11 14:51:28.412415,44050.48,False,120
1037,1145,Uncategorized,2024-07-25 14:51:28.412415,49589.9,True,30316
1032,9359,Taxes,2024-07-11 14:51:28.412415,10951.75,True,30302
1053,4735,Travel,2023-10-12 14:51:28.412415,23205.54,False,29
1061,1047,Uncategorized,2024-02-25 14:51:28.412415,34791.16,True,30165
1043,717,Auto & Transport,2024-08-04 14:51:28.412415,3474.34,False,326
1033,8016,Food & Dining,2023-10-07 14:51:28.412415,724.43,False,24
1061,9977,Travel,2024-02-17 14:51:28.412415,45642.06,False,157
1087,5479,Entertainment,2024-08-06 14:51:28.412415,31071.55,False,328
1055,7335,Health & Fitness,2023-10-24 14:51:28.412415,21780.4,False,41
1042,8735,Utilities,2024-01-20 14:51:28.412415,13197.92,False,129
1074,7227,Education,2024-04-20 14:51:28.412415,7628.72,False,220
1077,2859,Food & Dining,2023-09-27 14:51:28.412415,16757.66,False,14
1051,7730,Utilities,2024-06-19 14:51:28.412415,1199.47,False,280
1069,7539,Uncategorized,2023-10-15 14:51:28.412415,45667.81,False,32
1053,6361,Uncategorized,2024-05-31 14:51:28.412415,17632.25,True,30261
1013,5426,Pets,2024-07-10 14:51:28.412415,31632.18,False,301
1093,7237,Pets,2024-08-07 14:51:28.412415,29538.4,False,329
1037,1343,Travel,2023-10-18 14:51:28.412415,1949.57,False,35
1039,7668,Food & Dining,2024-07-12 14:51:28.412415,18326.34,False,303
1006,7833,Pets,2024-01-26 14:51:28.412415,44900.99,False,135
1002,3681,Uncategorized,2023-12-31 14:51:28.412415,6438.08,True,30109
1055,1643,Utilities,2023-09-24 14:51:28.412415,48614.68,False,11
1050,1322,Auto & Transport,2024-03-16 14:51:28.412415,1717.17,False,185
1065,8851,Auto & Transport,2024-05-16 14:51:28.412415,44001.82,False,246
1090,2867,Travel,2024-05-28 14:51:28.412415,41806.74,False,258
1079,2709,Utilities,2024-01-30 14:51:28.412415,14291.91,False,139
1097,7060,Auto & Transport,2024-03-24 14:51:28.412415,6242.12,False,193
1004,2837,Utilities,2024-07-15 14:51:28.412415,40533.6,False,306
1019,7154,Travel,2024-08-26 14:51:28.412415,25378.53,False,348
1037,6446,Uncategorized,2024-01-10 14:51:28.412415,32659.18,True,30119
1064,7383,Travel,2024-08-06 14:51:28.412415,37375.84,False,328
1049,7267,Pets,2023-10-27 14:51:28.412415,37511.6,False,44
1016,8564,Food & Dining,2023-10-23 14:51:28.412415,12491.16,False,40
1049,7291,Pets,2024-07-19 14:51:28.412415,25517.95,False,310
1089,8029,Education,2024-07-09 14:51:28.412415,49552.41,False,300
1079,6435,Entertainment,2024-05-16 14:51:28.412415,42268.11,False,246
1085,3242,Food & Dining,2024-04-21 14:51:28.412415,22609.41,False,221
1004,9375,Education,2024-02-21 14:51:28.412415,11614.92,False,161
1096,6994,Auto & Transport,2024-07-25 14:51:28.412415,653.68,False,316
1085,4162,Travel,2023-10-16 14:51:28.412415,27833.38,True,30033
1078,6044,Travel,2024-01-28 14:51:28.412415,15416.17,False,137
1083,4322,Health & Fitness,2024-05-26 14:51:28.412415,10103.53,False,256
1041,1004,Pets,2024-04-18 14:51:28.412415,39274.57,False,218
1044,5676,Education,2024-08-05 14:51:28.412415,28067.22,False,327
1040,1273,Auto & Transport,2023-09-27 14:51:28.412415,7212.66,False,14
1096,5059,Pets,2023-11-11 14:51:28.412415,2043.7,False,59
1064,5756,Education,2024-02-22 14:51:28.412415,31982.25,False,162
1070,5084,Uncategorized,2023-11-19 14:51:28.412415,48233.13,True,30067
1012,5588,Utilities,2024-03-25 14:51:28.412415,37499.17,False,194
1056,6379,Entertainment,2024-07-30 14:51:28.412415,20215.84,False,321
1079,4998,Education,2024-06-26 14:51:28.412415,44578.66,False,287
1040,9101,Taxes,2023-12-14 14:51:28.412415,19120.12,True,30092
1087,1382,Health & Fitness,2023-09-30 14:51:28.412415,5103.09,False,17
1015,2391,Taxes,2024-07-17 14:51:28.412415,14565.37,False,308
1042,898,Utilities,2024-01-11 14:51:28.412415,19625.22,False,120
1037,244,Auto & Transport,2024-01-15 14:51:28.412415,15690.94,False,124
1085,1466,Education,2023-10-14 14:51:28.412415,46822.82,False,31
1006,9928,Education,2024-06-23 14:51:28.412415,28508.99,False,284
1015,2563,Food & Dining,2023-11-10 14:51:28.412415,24028.91,False,58
1036,4235,Education,2023-12-15 14:51:28.412415,18191.36,False,93
1064,7474,Taxes,2024-03-06 14:51:28.412415,18248.93,False,175
1056,6299,Uncategorized,2023-12-01 14:51:28.412415,49350.44,True,30079
1059,6079,Taxes,2023-11-30 14:51:28.412415,11896.82,False,78
1066,7424,Utilities,2023-09-23 14:51:28.412415,23815.26,False,10
1021,2541,Pets,2023-10-31 14:51:28.412415,18752.06,False,48
1004,122,Pets,2024-06-27 14:51:28.412415,11041.25,False,288
1045,7707,Taxes,2023-12-24 14:51:28.412415,27939.76,True,30102
1025,7705,Pets,2023-12-16 14:51:28.412415,40012.83,False,94
1041,7955,Entertainment,2024-06-27 14:51:28.412415,7927.35,False,288
1024,4856,Pets,2024-03-19 14:51:28.412415,31319.39,False,188
1097,3202,Uncategorized,2023-11-09 14:51:28.412415,1479.14,True,30057
1000,7922,Uncategorized,2024-06-15 14:51:28.412415,20781.11,True,30276
1050,3788,Auto & Transport,2024-01-14 14:51:28.412415,2972.1,False,123
1014,6062,Uncategorized,2024-04-22 14:51:28.412415,39071.73,True,30222
1017,2487,Pets,2024-08-31 14:51:28.412415,49385.79,False,353
1069,248,Taxes,2024-01-27 14:51:28.412415,13400.59,False,136
1063,6594,Health & Fitness,2024-08-05 14:51:28.412415,31202.19,False,327
1093,6912,Pets,2024-07-29 14:51:28.412415,5265.23,False,320
1035,421,Utilities,2023-11-19 14:51:28.412415,19353.84,False,67
1009,1478,Auto & Transport,2023-12-17 14:51:28.412415,22919.96,False,95
1020,3234,Education,2023-12-15 14:51:28.412415,35494.13,False,93
1028,9317,Pets,2024-02-27 14:51:28.412415,30863.88,False,167
1021,5137,Utilities,2023-12-08 14:51:28.412415,2850.88,False,86
1042,9638,Entertainment,2024-07-10 14:51:28.412415,16116.03,False,301
1006,4834,Entertainment,2024-04-05 14:51:28.412415,47710.84,False,205
1024,2372,Travel,2023-10-19 14:51:28.412415,16157.06,False,36
1029,8949,Utilities,2024-04-24 14:51:28.412415,36356.49,False,224
1090,8830,Pets,2024-01-29 14:51:28.412415,9394.88,False,138
1017,9219,Uncategorized,2023-12-17 14:51:28.412415,16065.77,True,30095
1047,1968,Pets,2024-02-05 14:51:28.412415,1664.89,False,145
1026,7697,Uncategorized,2024-05-03 14:51:28.412415,49938.96,True,30233
1008,4168,Auto & Transport,2023-12-18 14:51:28.412415,37026.05,False,96
1062,1345,Entertainment,2024-07-08 14:51:28.412415,47459.19,False,299
1095,6315,Education,2024-03-22 14:51:28.412415,1700.83,False,191
1011,5747,Utilities,2024-04-18 14:51:28.412415,49961.14,False,218
1036,6615,Education,2024-02-15 14:51:28.412415,30261.76,False,155
1053,8861,Utilities,2023-12-02 14:51:28.412415,14925.17,False,80
1096,4803,Travel,2024-08-25 14:51:28.412415,6893.91,True,30347
1086,5209,Entertainment,2023-09-23 14:51:28.412415,33174.93,False,10
1027,6953,Utilities,2024-07-31 14:51:28.412415,3087.49,False,322
1021,8470,Health & Fitness,2024-01-29 14:51:28.412415,1855.43,False,138
1024,415,Uncategorized,2024-09-07 14:51:28.412415,17158.82,True,30360
1039,8063,Health & Fitness,2024-08-13 14:51:28.412415,4518.68,False,335
1047,3283,Food & Dining,2024-05-30 14:51:28.412415,43530.04,False,260
1075,5012,Food & Dining,2024-01-19 14:51:28.412415,8883.41,False,128
1092,4429,Food & Dining,2024-08-18 14:51:28.412415,22830.34,False,340
1019,4784,Utilities,2024-08-24 14:51:28.412415,22229.05,False,346
1027,2195,Auto & Transport,2023-11-26 14:51:28.412415,31269.86,False,74
1018,686,Utilities,2024-04-03 14:51:28.412415,44146.31,False,203
1009,2878,Pets,2024-04-23 14:51:28.412415,42147.03,False,223
1053,4180,Auto & Transport,2023-11-05 14:51:28.412415,1549.05,False,53
1001,7658,Taxes,2024-09-10 14:51:28.412415,13137.64,True,30363
1071,838,Auto & Transport,2024-06-27 14:51:28.412415,27672.24,False,288
1078,5142,Taxes,2023-12-28 14:51:28.412415,4824.1,False,106
1027,5792,Health & Fitness,2024-05-30 14:51:28.412415,15459.63,False,260
1080,5977,Food & Dining,2024-06-04 14:51:28.412415,33657.04,False,265
1053,7739,Entertainment,2024-01-09 14:51:28.412415,6582.03,False,118
1060,7926,Pets,2023-10-06 14:51:28.412415,16561.33,False,23
1033,1460,Education,2024-01-22 14:51:28.412415,20034.72,False,131
1043,2422,Uncategorized,2024-07-15 14:51:28.412415,20334.01,True,30306
1079,1551,Food & Dining,2023-10-06 14:51:28.412415,10514.76,False,23
1018,3081,Taxes,2024-03-16 14:51:28.412415,6782.51,False,185
1016,1999,Education,2024-01-21 14:51:28.412415,23759.45,False,130
1087,1973,Utilities,2023-10-23 14:51:28.412415,43602.67,False,40
1098,9495,Food & Dining,2023-09-15 14:51:28.412415,36266.7,False,2
1012,1891,Education,2023-09-28 14:51:28.412415,31649.43,False,15
1037,9606,Auto & Transport,2024-03-14 14:51:28.412415,38020.84,False,183
1044,9377,Entertainment,2024-05-25 14:51:28.412415,37092.47,False,255
1061,4671,Taxes,2023-11-24 14:51:28.412415,48483.09,False,72
1017,4936,Uncategorized,2024-05-03 14:51:28.412415,3176.17,True,30233
1091,4865,Travel,2023-10-16 14:51:28.412415,32493.8,True,30033
1081,7683,Uncategorized,2024-08-27 14:51:28.412415,4288.64,True,30349
1009,2182,Pets,2024-04-05 14:51:28.412415,15118.45,False,205
1080,4403,Education,2024-05-06 14:51:28.412415,4016.85,False,236
1063,7816,Education,2024-06-16 14:51:28.412415,37495.01,False,277
1084,5945,Food & Dining,2024-01-30 14:51:28.412415,28190.96,False,139
1091,9190,Travel,2024-07-26 14:51:28.412415,18483.3,False,317
1024,1463,Auto & Transport,2023-09-24 14:51:28.412415,14997.16,False,11
1008,9023,Taxes,2024-08-15 14:51:28.412415,35295.91,False,337
1066,5252,Food & Dining,2024-03-31 14:51:28.412415,45018.89,False,200
1055,9479,Entertainment,2024-05-12 14:51:28.412415,19281.8,False,242
1094,5325,Auto & Transport,2024-05-10 14:51:28.412415,32965.71,False,240
1024,8734,Auto & Transport,2023-12-10 14:51:28.412415,46199.47,False,88
1066,6650,Pets,2024-09-01 14:51:28.412415,17957.97,False,354
1046,1548,Utilities,2023-12-05 14:51:28.412415,16846.41,False,83
1046,3900,Education,2024-08-09 14:51:28.412415,25509.61,False,331
1062,7615,Utilities,2024-09-02 14:51:28.412415,22922.55,False,355
1050,4569,Education,2024-08-17 14:51:28.412415,38308.63,False,339
1041,5009,Education,2024-03-21 14:51:28.412415,12141.48,False,190
1082,4970,Taxes,2024-04-15 14:51:28.412415,5941.87,False,215
1029,352,Food & Dining,2024-02-23 14:51:28.412415,46023.1,False,163
1024,7325,Food & Dining,2024-02-11 14:51:28.412415,46841.27,False,151
1091,9532,Auto & Transport,2024-06-17 14:51:28.412415,34938.85,False,278
1032,7998,Entertainment,2024-09-09 14:51:28.412415,10429.67,False,362
1050,4911,Pets,2024-05-28 14:51:28.412415,18049.96,False,258
1033,7208,Travel,2024-05-19 14:51:28.412415,34752.39,True,30249
1093,2184,Entertainment,2024-04-21 14:51:28.412415,8247.33,False,221
1008,8451,Health & Fitness,2024-07-01 14:51:28.412415,26991.07,False,292
1016,8400,Taxes,2024-06-23 14:51:28.412415,12060.54,False,284
1038,4916,Pets,2023-11-08 14:51:28.412415,709.51,False,56
1065,8256,Uncategorized,2023-12-26 14:51:28.412415,47000.47,True,30104
1051,7601,Education,2023-09-17 14:51:28.412415,41926.86,False,4
1056,4709,Entertainment,2024-07-19 14:51:28.412415,46302.14,False,310
1089,933,Education,2024-01-07 14:51:28.412415,27323.34,False,116
1002,1533,Education,2024-01-08 14:51:28.412415,49150.76,False,117
1018,9785,Auto & Transport,2024-08-09 14:51:28.412415,22953.16,False,331
1006,2403,Pets,2023-11-04 14:51:28.412415,14363.29,False,52
1028,5118,Travel,2023-12-21 14:51:28.412415,21714.8,True,30099
1085,5902,Travel,2024-02-09 14:51:28.412415,45651.73,True,30149
1002,3075,Education,2023-11-19 14:51:28.412415,49176.19,False,67
1007,4008,Health & Fitness,2024-04-08 14:51:28.412415,8178.29,False,208
1046,3346,Travel,2024-01-25 14:51:28.412415,31468.13,True,30134
1039,1139,Food & Dining,2023-10-12 14:51:28.412415,22817.41,False,29
1046,1221,Uncategorized,2024-07-10 14:51:28.412415,49022.96,True,30301
1050,871,Uncategorized,2023-12-09 14:51:28.412415,15870.81,True,30087
1039,1115,Education,2023-10-08 14:51:28.412415,39339.61,False,25
1097,1504,Taxes,2024-07-15 14:51:28.412415,26508.74,False,306
1079,1780,Education,2024-01-14 14:51:28.412415,41186.49,False,123
1003,3319,Pets,2024-06-23 14:51:28.412415,41909.6,False,284
1045,4345,Pets,2024-05-17 14:51:28.412415,38864.47,False,247
1031,6467,Health & Fitness,2024-03-26 14:51:28.412415,38027.15,False,195
1083,2568,Pets,2024-04-21 14:51:28.412415,29203.6,False,221
1077,7230,Travel,2024-01-19 14:51:28.412415,14856.54,False,128
1087,7049,Health & Fitness,2024-01-09 14:51:28.412415,44841.37,False,118
1062,3229,Uncategorized,2024-04-30 14:51:28.412415,46369.37,False,230
1082,9791,Taxes,2024-05-11 14:51:28.412415,3888.25,True,30241
1025,4493,Auto & Transport,2024-02-08 14:51:28.412415,12687.44,False,148
1036,2211,Taxes,2023-12-28 14:51:28.412415,10742.3,False,106
1058,5199,Education,2023-11-10 14:51:28.412415,28071.08,False,58
1063,2842,Utilities,2023-10-15 14:51:28.412415,8427.98,False,32
1055,7444,Taxes,2024-01-30 14:51:28.412415,26403.22,False,139
1061,3703,Uncategorized,2024-01-22 14:51:28.412415,24288.06,True,30131
1041,3794,Auto & Transport,2024-05-23 14:51:28.412415,28274.31,False,253
1032,270,Pets,2024-07-27 14:51:28.412415,24502.01,False,318
1000,1114,Auto & Transport,2023-10-22 14:51:28.412415,27923.6,False,39
1049,7298,Taxes,2024-01-08 14:51:28.412415,41183.63,False,117
1077,1131,Food & Dining,2023-09-14 14:51:28.412415,39502.77,False,1
1014,4609,Pets,2024-09-04 14:51:28.412415,4239.9,False,357
1061,1658,Pets,2024-03-18 14:51:28.412415,17091.77,False,187
1086,4530,Travel,2024-06-26 14:51:28.412415,28694.29,False,287
1074,2310,Education,2024-02-28 14:51:28.412415,10414.07,False,168
1003,2398,Taxes,2024-01-14 14:51:28.412415,3762.4,False,123
1036,1072,Uncategorized,2024-04-26 14:51:28.412415,48547.01,True,30226
1033,2256,Uncategorized,2024-05-25 14:51:28.412415,44577.5,True,30255
1011,3569,Travel,2024-08-21 14:51:28.412415,2481.54,True,30343
1094,87,Food & Dining,2023-09-18 14:51:28.412415,28026.58,False,5
1089,4001,Pets,2024-02-04 14:51:28.412415,2016.8,False,144
1043,7927,Pets,2024-07-28 14:51:28.412415,3524.7,False,319
1054,8345,Utilities,2023-10-17 14:51:28.412415,39779.86,False,34
1060,3568,Taxes,2024-03-18 14:51:28.412415,10910.65,False,187
1016,8523,Travel,2023-09-17 14:51:28.412415,11305.73,True,30004
1003,3099,Health & Fitness,2024-08-24 14:51:28.412415,232.04,False,346
1013,329,Utilities,2023-11-01 14:51:28.412415,18606.01,False,49
1086,92,Utilities,2023-10-24 14:51:28.412415,45589.82,False,41
1040,2059,Travel,2023-10-26 14:51:28.412415,25108.0,True,30043
1092,3535,Travel,2024-08-21 14:51:28.412415,24470.08,True,30343
1012,2671,Taxes,2024-06-16 14:51:28.412415,528.34,False,277
1027,182,Auto & Transport,2023-11-13 14:51:28.412415,7167.51,False,61
1048,5448,Taxes,2024-04-11 14:51:28.412415,23674.85,False,211
1040,4761,Pets,2024-02-21 14:51:28.412415,41791.66,False,161
1033,9861,Pets,2024-05-14 14:51:28.412415,9925.45,False,244
1002,8547,Utilities,2024-04-07 14:51:28.412415,49635.06,False,207
1087,4986,Pets,2024-04-29 14:51:28.412415,39945.12,False,229
1078,7793,Taxes,2024-09-06 14:51:28.412415,46563.88,False,359
1004,3209,Auto & Transport,2024-02-15 14:51:28.412415,7325.17,False,155
1051,7821,Uncategorized,2024-01-24 14:51:28.412415,23974.11,True,30133
1037,344,Auto & Transport,2023-12-06 14:51:28.412415,9407.42,False,84
1029,5129,Entertainment,2024-03-06 14:51:28.412415,34603.37,False,175
1088,52,Food & Dining,2024-02-08 14:51:28.412415,49272.8,False,148
1004,8601,Food & Dining,2024-08-01 14:51:28.412415,13853.04,False,323
1034,8552,Education,2023-10-17 14:51:28.412415,11308.16,False,34
1007,4503,Entertainment,2024-04-27 14:51:28.412415,21589.09,False,227
1090,2737,Uncategorized,2023-12-28 14:51:28.412415,19309.35,True,30106
1018,1335,Utilities,2024-08-08 14:51:28.412415,2420.97,False,330
1085,8817,Pets,2024-03-12 14:51:28.412415,36475.71,False,181
1023,2819,Health & Fitness,2024-02-17 14:51:28.412415,831.97,False,157
1051,4598,Utilities,2024-09-03 14:51:28.412415,1133.27,False,356
1069,2987,Health & Fitness,2024-04-27 14:51:28.412415,13385.51,False,227
1083,5387,Health & Fitness,2024-09-06 14:51:28.412415,22661.59,False,359
1041,8858,Entertainment,2023-12-30 14:51:28.412415,10565.8,False,108
1010,3500,Health & Fitness,2024-03-11 14:51:28.412415,47090.17,False,180
1058,3225,Food & Dining,2024-08-15 14:51:28.412415,30444.31,False,337
1079,2439,Taxes,2023-12-20 14:51:28.412415,38675.34,False,98
1071,6507,Pets,2023-12-22 14:51:28.412415,47325.48,False,100
1067,4366,Taxes,2023-10-22 14:51:28.412415,29526.77,False,39
1043,8978,Health & Fitness,2024-03-28 14:51:28.412415,6077.05,False,197
1016,889,Pets,2023-10-06 14:51:28.412415,19702.98,False,23
1006,8482,Entertainment,2023-11-16 14:51:28.412415,17220.8,False,64
1041,7442,Food & Dining,2024-02-10 14:51:28.412415,3501.37,False,150
1002,9411,Utilities,2024-03-21 14:51:28.412415,6204.13,False,190
1063,7618,Health & Fitness,2023-12-15 14:51:28.412415,1581.37,False,93
1002,7724,Pets,2024-05-15 14:51:28.412415,6740.45,False,245
1043,6935,Food & Dining,2024-08-24 14:51:28.412415,35440.31,False,346
1057,8849,Uncategorized,2024-05-26 14:51:28.412415,934.42,True,30256
1098,1634,Health & Fitness,2024-03-21 14:51:28.412415,8173.4,False,190
1025,4487,Taxes,2024-06-13 14:51:28.412415,29766.92,False,274
1034,4854,Auto & Transport,2024-04-21 14:51:28.412415,36286.55,False,221
1096,1146,Taxes,2024-01-15 14:51:28.412415,14364.99,False,124
1049,760,Health & Fitness,2024-02-27 14:51:28.412415,37143.9,False,167
1065,9344,Auto & Transport,2023-11-25 14:51:28.412415,46395.58,False,73
1064,5566,Utilities,2024-03-22 14:51:28.412415,9065.65,False,191
1059,6971,Entertainment,2024-04-15 14:51:28.412415,44379.44,False,215
1043,2331,Uncategorized,2024-04-07 14:51:28.412415,9164.67,False,207
1035,4520,Utilities,2024-07-09 14:51:28.412415,34495.65,False,300
1050,1157,Education,2023-10-28 14:51:28.412415,19717.04,False,45
1051,7494,Auto & Transport,2024-07-23 14:51:28.412415,21305.57,False,314
